Event Name,Start Date & Time,End Date & Time,Address,Phone,Email,Image
Say What?! Open Mic and Feature Mosley Oaktree,"07/21/2024 - 7:30, EDT","07/21/2024 - 9pm, EDT","1 East Coffee Street Greenville, SC 29601 United States",,WITSENDPOETRYSC@GMAIL.COM,https://storage.googleapis.com/boroom.appspot.com/events/8e147e174f6c8045dfeebf4b5aff8493.png
Cowboy Culture Conversations - Black Cowboy Poetry and Song,"09/27/2024 - 1:30, CDT","09/27/2024 - 3:30pm, CDT","200 Market St. Winnsboro, TX 75494 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/a5a6951badd05f8e0c2852a8d7b0d0f2.png
African American Art History Tour,"06/02/2024 - 3pm, EDT","07/28/2024 - 5pm, EDT","8th Street Northwest Washington, DC 20004 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/c313ebbe4eeb6680dd340d56c5037807.png
Sacred Sounds of the Middle East: Film & Concert!,"07/21/2024 - 4, CDT","07/21/2024 - 5:30pm, CDT","1375 St. Paul Avenue Saint Paul, MN 55116 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/580ecee815463a2ef147a98e35500c61.png
LATE LOVE Celebration,"10/05/2024 - 5, CDT","10/05/2024 - 8pm, CDT","3611 West Cermak Road Chicago, IL 60623 United States",720-609-9069,,https://storage.googleapis.com/boroom.appspot.com/events/602fc91bb17278573465c3603d6eba90.png
"“The Annual British Conquest and Burning of Washington Tour, Aug 24, DC!”","08/24/2024 - 5:30, EDT","08/24/2024 - 7:30pm, EDT","1401 Pennsylvania Avenue Northwest Washington, WA 20004 United States",1493055909,,https://storage.googleapis.com/boroom.appspot.com/events/0427dec595776afefe2f37be370ea82d.png
"Banned Book Club ""Their Eyes Were Watching God""","10/22/2024 - 11am, EDT","10/22/2024 - 12pm, EDT","117 S. Pineapple Ave. Sarasota, FL 34236 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/6b2d5a6e1637f1be1ed38e096247ef96.png
"5th Mondays Open Mic Night | Shirlington, VA | Four on the 5th: All Host","07/29/2024 - 8pm, EDT",,"4251 South Campbell Ave Arlington, VA 22206 United States",,right.blackchakrabooking@gmail.com,https://storage.googleapis.com/boroom.appspot.com/events/e0b90173de83ebef3120b12241016744.png
COINTELPRO: A Black August Discussion with Dr. Kelly Harris,"08/07/2024 - 6pm, EDT",,"1901 Vine Street Skyline Room, 4th Floor Philadelphia, PA 19103 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/e369c176a3aef8ebcb6107979d89a804.png
Pomona Artwalk + Alliance Black Marketplace,"07/13/2024 - 5, PDT","07/13/2024 - 9pm, PDT","406 West 2nd Street Pomona, CA 91766 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/6bb2ec8813f49c3ebf78affa386aa640.png
Living Legends,"07/13/2024 - 5, CDT","07/13/2024 - 8pm, CDT","5700 Lindell Boulevard St. Louis, MO 63112 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/539b43e43e1df799b0822eb8c6acdd03.png
2024 Annual Session,"07/13/2024 - 8:30am, EDT","07/13/2024 - 12pm, EDT","575 East 18th Street Paterson, NJ 07514 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/6f50600b933b6c450c82362ea4f0af92.png
Anne Byrn | Baking in the American South,"10/17/2024 - 7, EDT","10/17/2024 - 8pm, EDT","4209-100 Lassiter Mill Road Raleigh, NC 27609 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/85d7b6f10e57ff6d42d34ede20c90c89.png
Crystal Brown 8th Annual Gospel Festival,"09/28/2024 - 3, EDT","09/28/2024 - 6pm, EDT","633 Corregidor Street Mebane, NC 27302 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/ab95704e50941e55c1ba17f06ac81b9b.png
Black Health Connect: LA - Q3 2024 MIXER (NPhA Conference Wknd),"08/08/2024 - 5pm, PDT",,"Los Angeles Los Angeles, CA United States",,,https://storage.googleapis.com/boroom.appspot.com/events/b360e972b9cef904e81ce52004382da7.png
"Exploring Irvington & Tarrytown, NY: Lyndhurst to Villa Lewaro Estate","07/27/2024 - 11:30am, EDT","07/27/2024 - 3:30pm, EDT","85 Main Street Irvington, NY 10533 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/bd1d085c0351d086d9ddc2237a4c9935.png
Black Innovation in the Automotive Industry,"07/18/2024 - 4, EDT","07/18/2024 - 5:30pm, EDT","5201 Woodward Avenue Detroit, MI 48202 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/b4f71245d6b244a6a772f3b165e9bf0c.png
Bruce A. Henry Returns to Crooners,,,"6161 Hwy 65 NE Minneapolis, MN 55432 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/ba74bd37d14330c60193fb86d153c19c.png
Misty Blues: I’m Too Old For Games – Album Release & Live Tribute To Odetta,,,"47 Phila Street Saratoga Springs, NY 12866 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/2c9d15c6ae15c1980412a6388bd0b3a8.png
Historic St. Pete Trolley Tour with Monica Kile and the Looper!,"07/21/2024 - 10am, EDT","07/21/2024 - 12:30pm, EDT","204 Second Avenue South St. Petersburg, FL 33701 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/186ee783cce80ea186b8cd84b0ff42c7.png
Best Comedy Show on 14th and U Street DC,"07/05/2024 - 8:30, EDT","07/05/2024 - 10:30pm, EDT","2013 14th Street Northwest Washington, DC 20009 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/fea07d35371527fbafa5f7503c2e0fe0.png
"A Tribe for Jazz Welcomes ""Connected"" with Chien Chien Lu and Richie Goods","07/20/2024 - 7, EDT","07/20/2024 - 8:30pm, EDT","60 Cleveland Avenue Columbus, OH 43215 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/e94cb64831c72fd0e8bd3606e2fa9a87.png
District  Standup Comedy on 14th and U Street,"07/05/2024 - 8:30pm, EDT",,"2013 14th Street Northwest Washington, DC 20009 United States",301-379-6675,,https://storage.googleapis.com/boroom.appspot.com/events/ab77a67ca3f8dd91737a382e97567072.png
2nd Tuesdays Open Mic | 14th and V | Hosted by: Charity Blackwell,"07/09/2024 - 8, EDT","07/09/2024 - 10pm, EDT","2021 14th Street Northwest Washington, DC 20009 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/019dd865439db345a01eb3674bfe4a97.png
Engaging Community and Families as Partners in Student Success,"07/27/2024 - 11:30am, EDT","07/27/2024 - 2:30pm, EDT","4625 North Keystone Avenue Indianapolis, IN 46205 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/4cb0339a757d4b05e7758e8e27020e5e.png
"The Dance: Tap Dance, from Master Juba to Hip-Hop","08/04/2024 - 2, EDT","08/04/2024 - 5pm, EDT","452 Flatbush Avenue Brooklyn, NY 11225 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/e3caeb6e80a7be27e65326883caaedde.png
TN Writers | TN Stories: Dynamite Nashville by Betsy Phillips,"07/13/2024 - 10:30, CDT","07/13/2024 - 11:30am, CDT","1000 Rosa Parks Blvd nashville, TN 37208 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/df46062a695b2997dc601f0be0a3b2a0.png
Cameron A. Granger in Conversation with Yvonne Chireau,"07/20/2024 - 2, EDT","07/20/2024 - 3pm, EDT","Building Queens, NY 11368 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/3176b17938c7eac3165669fb4cebe383.png
"“Triads of Soul” Tribute to Otis Redding, Sam Cooke & David Ruffin",,,"8982 Quioccasin Road Richmond, VA 23229 United States",804-447-8189,,https://storage.googleapis.com/boroom.appspot.com/events/374aa1d704057d5a9bb7b7109aa7b6a7.png
AABE Chicago Metropolitan Membership Drive,"08/08/2024 - 6, CDT","08/08/2024 - 7:30am, CDT","4207 West 35th Place Chicago, IL 60632 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/a31591901b5c1fa4a77be48aa55dd357.png
DISTRICT COMEDY -HA HAS & HOOKAH    SHOW  IN THE DISTRICT,"07/05/2024 - 8:30, EDT","07/05/2024 - 10:30pm, EDT","2013 14th Street Northwest Washington, DC 20009 United States",301-379-6675,,https://storage.googleapis.com/boroom.appspot.com/events/b3221ae4e1030cf385fd5975d63414ca.png
Brother(hood) Dance! at The Sable Project,"07/12/2024 - 5:30, EDT","07/12/2024 - 8:30pm, EDT","588 North Taggart Hill Road Stockbridge, VT 05772 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/1a6918c12e7d0593fa21f69cbc06cfdd.png
High Aspirations Network,"08/21/2024 - 1:30, CDT","08/21/2024 - 3pm, CDT","803 East 27th Street Kansas City, MO 64108 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/c82cf359f9b5d8a785cf7641f7102fe1.png
Albany: Crossroads of History - Global Perspectives on the Arts & Gardens,"07/13/2024 - 11, EDT","07/13/2024 - 11:30am, EDT","9 Ten Broeck Place Albany, NY 12210 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/07effb2f035fae4fbc76798c0d3cbfdf.png
"Hybrid Event: Allyson McCabe, Why Sinéad O'Connor Matters","08/15/2024 - 7pm, EDT",,"645 Pennsylvania Avenue Southeast ##100 Washington, DC 20003 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/450fe43f0fa223b580a02d0780508802.png
Bakari Sellers Author Talk and Book Signing,"10/07/2024 - 6, CDT","10/07/2024 - 8pm, CDT","1030 Elysian Fields Avenue New Orleans, LA 70117 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/b18b012bc942231ab54140b715a1dd5d.png
"Expungement Clinic September 25, 2024",,,"1233 McKenna Blvd. Madison, WI 53719 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/efb952439429f12fa82e9424a4ad585a.png
LIVE at The HIVE w/ Shawn Thwaites Rebel Quartet,"07/26/2024 - 5, PDT","07/26/2024 - 8pm, PDT","1221 Harter Avenue Woodland, CA 95776 United States",530.668.0660,,https://storage.googleapis.com/boroom.appspot.com/events/2f07264aef901f1933b82457dc984339.png
DC’s Best  Comedy Show  on 14th and U Street,"07/05/2024 - 8:30, EDT","07/05/2024 - 10:30pm, EDT","2013 14th Street Northwest Washington, DC 20009 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/bddb57dbebdece7a8dcd1c85bb20c681.png
"Ira Reid:Haverford College's Unsung Scholar, A Documentary","07/31/2024 - 4, EDT","07/31/2024 - 6:30pm, EDT","76 Bellevue Avenue Newport, RI 02840 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/d61e136772a09bf516ad98cdad80a87c.png
Colorful Noise Audio Production Summer Camp,"07/08/2024 - 10am, EDT","07/12/2024 - 3pm, EDT","551 South Tryon Street Charlotte, NC 28202 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/dfde1c29cbbf65d3167844cf701f865d.png
LATE: a Love Story Experience at Metropolitan United Methodist Church,"09/19/2024 - 6:30, CDT","09/19/2024 - 9:30pm, CDT","3108 Rosa L Parks Avenue Montgomery, AL 36105 United States",720-609-9069,,https://storage.googleapis.com/boroom.appspot.com/events/4dcf58066559e8f1ca47074bf2b14df2.png
BLK AUTHOR EXPO SUITLAND,"11/02/2024 - 11am, EDT","11/02/2024 - 3pm, EDT","4719 Silver Hill Road Suitland-Silver Hill, MD 20746 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/0f5d4bdac65f5051a3fd33f91b042f80.png
MelissaSade's the Glamour Gala,"12/29/2024 - 1, EST","12/29/2024 - 7pm, EST","980 Liberty Avenue Pittsburgh, PA 15222 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/2aa09a3e6b6151e56f5e1d55cb121ca5.png
NFBPA New Jersey Chapter - Nine and Dine Golf Outing,"10/14/2024 - 9am, EDT","10/14/2024 - 1pm, EDT","820 Jerusalem Road Scotch Plains, NJ 07076 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/5bdfc6529538eddbce8a7fa8f97b264d.png
Waistbead Workshop Meet-Up @ The Inkwell - HBCU Legacy Week,"08/01/2024 - 2, EDT","08/01/2024 - 3pm, EDT","83 Seaview Avenue Oak Bluffs, MA 02557 United States",,balebe.beads@gmail.com,https://storage.googleapis.com/boroom.appspot.com/events/4d9310d1050d901a3c116c6cea674d14.png
The Ledge Theatre Presents Mixtape,"08/09/2024 - 8, PDT","08/09/2024 - 10pm, PDT","1615 North Vermont Avenue Los Angeles, CA 90027 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/47dfb88326c011dec10bedc4027850d6.png
2024 GENERAL EDUCATION MEMBERSHIP CONFERENCE - Brushstrokes of Leadership,"10/05/2024 - 9am, PDT","10/05/2024 - 2pm, PDT","21333 Hawthorne Boulevard Torrance, CA 90503 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/b6cdf9b73110d1c83db6904027a399dc.png
Hampton Art Lovers Presents: Shady Speaker Series,"07/16/2024 - 6, EDT","07/16/2024 - 8pm, EDT","7200 Biscayne Boulevard Miami, FL 33138 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/722fb9914aad10c9c2d7d6f2a94de8dc.png
"Felix ""Chin"" Evans Scholarship Golf Classic","09/14/2024 - 1, EDT","09/14/2024 - 7pm, EDT","7801 Northwest 80th Avenue Tamarac, FL 33321 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/34655a261095a31d45763b5bbe69e389.png
Community FaithWorks Neighborhood Summit & Conference 2024,"10/24/2024 - 3pm, EDT",,"4761 Luella Avenue North Charleston, SC 29405 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/ee40980ea143b37d70949c18d911c80d.png
Nova Frontier Film Festival,"07/19/2024 - 7, EDT","07/19/2024 - 9pm, EDT","1368 Fulton Street Brooklyn, NY 11216 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/861dfa39bd2c68abe5eda2b5ca713b69.png
Collective Resilience of Descendants of the 1912 Forsyth County Expulsion,"08/17/2024 - 10am, EDT","08/18/2024 - 3pm, EDT","4704 Augusta Road Garden City, GA 31408 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/d70460bcbe9c0aa50316859d3b8c0faa.png
Merideth M. Taylor: MAKING A WAY OUT OF NO WAY,"07/30/2024 - 6, EDT","07/30/2024 - 7:30pm, EDT","5928 Falls Road Baltimore, MD 21209 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/60fa4dfb8673fed8a53a61514bf782a6.png
"Homestretch Workshop, July 13, 2024 - English","07/13/2024 - 9am, CDT","07/13/2024 - 5:30pm, CDT","1931 South 5th Street Minneapolis, MN 55454 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/8d12fcfe5ce0e17bc11cdf2bf89bf90f.png
Black Joy Film Fest: US,"08/08/2024 - 6:30, EDT","08/08/2024 - 8pm, EDT","1368 Fulton Street Brooklyn, NY 11216 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/e7b6ae05b124d14a8a4061b88adf9713.png
Shawntelle Madison- THE FALLEN FRUIT,"09/03/2024 - 7, CDT","09/03/2024 - 10pm, CDT","4008 I-70 North Outer Road St. Peters, MO 63376 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/2b53a26a9455f4474c765eb3197c703c.png
Washington DC: Monuments Self-Guided Walking Tour,"07/06/2024 - 6am, EDT","07/06/2024 - 6pm, EDT","1445 New York Avenue Northwest Washington, DC 20005 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/5fe3307f7eff99246ea7639639aca022.png
Election Town Hall Meeting,"07/12/2024 - 6, EDT","07/12/2024 - 9pm, EDT","2650 Sistrunk Boulevard Fort Lauderdale, FL 33311 United States",1124980,,https://storage.googleapis.com/boroom.appspot.com/events/8719fc0f44ec8779b5de82f3e58e89dc.png
Author Reading: Tamara Winfrey-Harris,"07/19/2024 - 5:30, EDT","07/19/2024 - 7:30pm, EDT","1066 Virginia Avenue Indianapolis, IN 46203 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/7ededd9498670f5c23d60e36fb3328b7.png
LATE: a Love Story Experience at Theatre Y,"10/05/2024 - 2, CDT","10/05/2024 - 5pm, CDT","3611 West Cermak Road Chicago, IL 60623 United States",720-609-9069,,https://storage.googleapis.com/boroom.appspot.com/events/bf2879b912c699ed8cbf863eb3a5a306.png
Reconnecting To The African Roots,"11/01/2024 - 7pm, EDT",,"Florida Florida, FL 32013 United States",,,
The Ledge Theatre and Warriors For Peace Theatre Presents Veteran's Voices,"07/06/2024 - 8, PDT","07/06/2024 - 10pm, PDT","1615 North Vermont Avenue Los Angeles, CA 90027 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/dcee70ab5add3283810cb9924bcc8590.png
"Women's Health Forum: Life's Course - The Load, The Impact","08/22/2024 - 10am, EDT","08/22/2024 - 12pm, EDT","5134 Firestone Road Jacksonville, FL 32210 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/282aac486bb82cbf96c3298ab15a7882.png
Johnnie Walker Beach Day,"09/14/2024 - 11am, EDT","09/14/2024 - 6pm, EDT","84 Georgia Avenue Lewes, DE 19958 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/67535ffe325f125b8a4fc8e5e6aa95e1.png
Free Reading of Frederick Douglass’ Speech,"07/07/2024 - 2, EDT","07/07/2024 - 4pm, EDT","500 Hope Street Bristol, RI 02809 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/3c08df7a2c9ab03fb397fdf7d47dfadf.png
2024 Egypt on the Potomac Field Trip Series,"07/06/2024 - 10am, EDT","07/06/2024 - 1pm, EDT","1816, 12th Street, NW Washington, DC 20009 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/2fbeb504b02200b52c4d7b908cd782f3.png
Home and Away: Writing About Place,"08/13/2024 - 7, EDT","08/13/2024 - 9pm, EDT","1270 5th Street Northeast Washington, DC 20002 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/9ab122b2d0bdb7d603dcdd551f6c8f19.png
2024 Eagle Court of Honor Ceremony,"07/13/2024 - 10am, CDT","07/13/2024 - 1pm, CDT","3826 Wheeler Avenue Houston, TX 77004 United States",,,
Karen Collins Presents: The Velvet Chair Experience at the Bessie,"09/22/2024 - 6, EDT","09/22/2024 - 9:30pm, EDT","200 East Martin Luther King Boulevard Chattanooga, TN 37403 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/69ee55af1058b70a39ae2dddfd663e9a.png
2024 Avery Family Reunion by the Avery Research Center - Charleston,"08/25/2024 - 2, EDT","08/25/2024 - 6pm, EDT","244 President Street Charleston, SC 29403 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/3fcd07b0427cd4f3ac23cd4681b9bbf9.png
Queer & Well Yoga with Ki - Taking Our Practice Off the Mat,"07/30/2024 - 6, PDT","07/30/2024 - 7:30pm, PDT","1800 Market St San Francisco, CA 94102 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/87a7cfe2def37b5db76db78a065adb2d.png
O. O. Sangoyomi presents Masquerade in conversation with Gabi Burton,"07/08/2024 - 7pm, CDT",,"3038 Hennepin Avenue Minneapolis, MN 55408 United States",612-822-4611,,https://storage.googleapis.com/boroom.appspot.com/events/0017bcece57bc0c36416a96f18178cdb.png
The Existence of Black Art,"08/17/2024 - 1, CDT","08/17/2024 - 3pm, CDT","5020 South Cornell Avenue Chicago, IL 60615 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/1ff23c51b71b0202f73674221303e616.png
CVAACC FALL 2024 Black Business Accelerator Program,"09/11/2024 - 7pm, EDT","11/20/2024 - 8:30pm, EDT","23230 Richmond, VA 23230 United States",804-823-7745,,https://storage.googleapis.com/boroom.appspot.com/events/4a2acbdc298ebf871bc40597cf2a1e32.png
Hampton Art Lovers Presents: Jazz Under a Simple Tree (Live Music Series),"07/19/2024 - 7, EDT","07/19/2024 - 10pm, EDT","249 Northwest 9th Street Miami, FL 33136 United States",,,https://storage.googleapis.com/boroom.appspot.com/events/9b11a057017e21618a93b5c97dc660aa.png
